country,year,life_expectancy,pollution,income_inequality,wealth_inequality,GDP,GDP_per_capita,GDP_PPP,global_carbon_budget,greenhouse_gas_emissions,child_mortality,renewable_electricity_capacity,GNI,GNI_per_capita,GNI_PPP,inflation,current_account_pct_GDP,R&D_expenditure_pct_GDP,government_expenditure_pct_GDP,education_pct_government_expenditure,health_pct_government_expenditure,government_effectiveness,income_tax,hours_to_file_taxes,rural_living_pct_popoluation,interest_rates,migration,labour_participation,political_stability,trade_transport_quality,forest_area,forest_depletion_pct_GNI,fertility_rate,mental_health,pedestrian_road_injuries,body_mass_index,unsafe_water,bullying_victimisation,environmental_occupational_risks,alcohol_use_disorders,drug_use,literacy_rate,unemployment
Japan,2013,83.4,39.807167,0.53682834,0.7383159,5212328181166.18,40898.6478964744,5021591088716.88,12.021387,10.2038765,0.29,46083.5,5391605623511.27,48850.0,5194308150190.67,0.335037912184809,0.889785415808863,3.27895998954773,19.854370134417,3.62496995925903,8.99433517,1.61111164093018,,198.5,8.774,1.66402193295927,134721.0,59.25,1.01914191246033,,68.4576131687243,0.0,1.4274,6.4546533,66.48555,1004.3155,7.9934316,10.881301,1918.9596,627.8915,266.07333,,4.04
Japan,2014,83.7,40.64496,0.536441,0.7381877,4896994405353.29,38475.3952461838,5034454618847.27,11.35284,9.852622,0.28,56103.0,5079021304760.51,44440.0,5221591072071.17,2.75922671353253,0.742322049627637,3.36788010597229,19.9261773555302,3.55158996582031,9.02501678,1.80617105960846,,198.5,8.696,-0.459381591769,139401.0,59.44,0.96859735250473,4.155425,68.4455418381344,0.0,1.4219,6.40380384,64.31702,1005.1285,8.002523,10.86428,1928.3152,631.0468,262.04678,,3.59
Japan,2015,83.9,40.634254,0.53767514,0.73833007,4444930651964.18,34960.6393843385,5199915217476.25,10.699211,9.581856,0.27,67485.5,4619771168713.41,39380.0,5404452911056.24,0.795279630579775,3.0702796590698,3.24071002006531,19.617744139153,3.22902536392212,9.03866768,1.75416135787964,,181.5,8.619,-0.948441229804994,150215.0,59.5,1.05422055721283,,68.4334705075446,0.0,1.4438,6.37406217,62.44133,1006.95294,7.9672513,10.814056,1921.8236,632.1443,258.8368,,3.39
Japan,2016,84.1,40.176384,0.53688794,0.73830146,5003677627544.24,39375.4731620781,5158900389806.61,10.50297,9.658184,0.27,76219.0,5177794688417.2,38460.0,5338418864031.4,-0.127258844489691,3.93809128404803,3.10665988922119,19.6572481017318,3.14643001556396,8.95745564,1.78573799133301,,128.5,8.54300000000001,0.622192760437052,156993.0,59.99,0.968189001083374,4.096887,68.4224965706447,0.0,1.4325,6.36051889,61.836357,1016.13916,7.902654,10.731752,1930.5498,630.8016,260.34073,,3.13
Japan,2017,84.2,39.03367,0.5364196,0.73821616,4930837369151.42,38834.0529341227,5262254961496.86,10.34995,9.551291,0.26,84186.5,5113251596855.53,38930.0,5456929841830.38,0.484199796126387,4.12036966283801,3.16635990142822,19.4117955495929,3.13057994842529,8.97414494,1.57973551750183,,128.5,8.465,1.06914440729004,164070.0,60.44,1.10012650489807,,68.4087791495199,0.0,1.3544,6.35321748,61.54549,1024.4071,7.712107,10.657668,1959.6704,629.3458,261.6871,,2.82
Japan,2018,84.3,38.56505,0.5364196,0.7382304,5040880939324.86,39751.1330982711,5344060957173.08,10.140316,9.2384615,0.25,91308.5,5233677416722.46,41800.0,5548453034657.65,0.989094598021806,3.51661817468288,3.22113990783691,19.5636743323798,3.07782006263733,9.00234032,1.63468813896179,,128.5,8.384,,177470.0,61.45,1.03735864162445,4.25,68.4087791495199,0.0,1.3338,6.35139289,61.87354,1043.2632,7.6884303,10.613068,1950.8679,635.12427,265.9965,,2.47
Japan,2019,84.4,38.204662,0.5364196,0.73824453,5117993853016.51,40415.9567649547,5352898831239.87,9.933143,8.9494,0.24,99271.5,5318494421653.03,41970.0,5562601947410.04,0.468776159383912,3.45076611445329,3.21489000320435,19.9451059201578,3.15533995628357,9.04153156,1.55019092559814,,128.5,8.30200000000001,,183953.0,62.01,1.01969504356384,,68.4087791495199,0.0,1.2859,6.35145873,61.995865,1065.683,7.7841187,10.577117,1962.0352,648.5821,267.81357,,2.35
United Kingdom,2000,77.9,85.212524,0.48231578,0.7189986,1666048767079.76,28289.65268964,1563066733288.29,12.686361,11.925054,0.65,2893.0,1670500064933.67,29390.0,1567242886911.69,1.18295624210404,-1.84712992495041,1.60906004905701,16.6832100826142,4.0147500038147,5.50688028,1.76882231235504,143608000000.0,,21.349,4.59168266673038,161157.0,61.91,1.03310573101044,,12.2101434299177,0.0,1.6413,11.23723518,89.15894,2654.5261,2.838578,45.04538,2937.0847,2944.827,518.9503,99.94481,5.56
United Kingdom,2001,78.1,81.27864,0.48672846,0.71472204,1648765214387.0,27888.6051075925,1649016844023.96,12.32091,12.046974,0.63,3200.5,1657543672758.42,29010.0,1657796642137.56,1.53234960272418,-1.80557968729276,1.59658002853394,17.3225369611891,4.09869003295898,5.76992941,,146418000000.0,,21.249,3.24781161573456,186701.0,61.55,,,12.2535444136734,0.0,1.6262,11.224656,85.39342,2612.3438,2.7935476,44.868153,2819.411,2951.8176,530.2132,99.93639,4.7
United Kingdom,2002,78.2,78.59765,0.48868766,0.7173225,1785781372553.92,30078.6081337481,1727141215028.19,12.419777,11.686328,0.61,3260.0,1806308232625.76,29140.0,1746994029370.45,1.52040245947458,-2.03639086013187,1.61372995376587,18.1789570420851,4.61520004272461,6.13726902,1.77972555160522,143742000000.0,,20.953,1.73838697226446,210510.0,61.79,0.672591328620911,,12.296945397429,0.0,1.6338,11.17696683,81.42202,2603.601,2.9010296,44.53667,2738.8572,2947.4167,539.3347,99.82263,5.04
United Kingdom,2003,78.3,75.97796,0.4991093,0.70916533,2056704586736.55,34480.941057112,1810286228358.98,12.57402,11.775395,0.61,3649.5,2080065635599.97,32250.0,1830848337915.31,1.3765003854201,-1.88403606478649,1.57962000370026,18.8681207454304,4.80098009109497,6.35349989,1.74633467197418,148082000000.0,,20.661,1.14813946179802,230387.0,61.87,0.27125072479248,,12.3403463811846,0.0,1.6988,11.112205500000002,77.647385,2580.8784,3.0427103,44.1248,2675.8875,2937.4165,546.6479,99.90834,4.81
United Kingdom,2004,78.9,72.647545,0.4913533,0.70298135,2423047347028.45,40392.2648578651,1924037014691.02,12.704535,11.617804,0.59,4008.5,2442813724413.2,37810.0,1939732639368.45,1.39039756680426,-2.36203193542683,1.52997994422913,19.4536126097535,4.73051023483276,6.69912815,1.86802077293396,162876000000.0,,20.371,1.6819475303836,247447.0,61.88,0.140847533941269,,12.3837473649403,0.0,1.7466,11.05097913,73.47109,2524.312,3.1749883,43.724968,2571.5886,2927.0405,555.618,98.13312,4.59
United Kingdom,2005,79.1,69.680305,0.50081974,0.7041092,2544813166100.5,42131.8270714745,1977961304035.08,12.444709,11.440497,0.58,4921.5,2571049609241.24,42700.0,1998353633805.76,2.08913649025072,-2.03429445027245,1.54904997348785,19.6567981978262,4.92684984207153,6.82918644,1.76157212257385,182434000000.0,100.0,20.085,1.58993472705451,261300.0,62.27,0.124187760055065,,12.4271483486959,0.0,1.759,11.015481950000002,70.17872,2488.506,3.3371797,43.506226,2493.0784,2920.309,568.17053,98.78009,4.75
United Kingdom,2006,79.4,68.26251,0.50335425,0.7067373,2709978165671.04,44537.7123351892,2114528837153.21,12.432338,11.300136,0.58,5411.5,2699192252493.16,44800.0,2106112856265.04,2.45566166439288,-3.16442995319484,1.57539999485016,19.8556934677768,4.9733099937439,7.03460789,1.6667982339859,195083000000.0,100.0,19.801,1.58643045432936,272651.0,62.69,0.667080104351044,,12.4705493324515,0.0,1.8106,11.0198812,69.47993,2462.6465,3.4747226,43.564583,2411.5054,2918.8179,588.22375,98.42751,5.35
United Kingdom,2007,79.5,66.44267,0.5004193,0.70214915,3092996468387.23,50438.229599278,2179784502269.62,12.311605,10.964456,0.56,6010.5,3064611505921.04,47360.0,2159780243644.14,2.38656150773328,-3.78605086652334,1.61708998680115,19.7143600173891,4.92178010940552,7.03329515,1.64163875579834,206763000000.0,100.0,19.521,3.10615750753538,279808.0,62.52,0.574654936790466,4.05,12.5139503162072,0.0,1.8642,11.05050752,66.82347,2441.1985,3.5037317,43.81603,2380.2664,2920.1052,607.62036,96.53232,5.26
United Kingdom,2008,79.7,64.82954,0.48994377,0.69584703,2931683721186.75,47432.8790970463,2272705507124.93,11.702072,10.544984,0.55,7054.5,2892901903380.95,48430.0,2242640991547.56,3.52140856342537,-3.98779625784346,1.6078599691391,20.4022356037391,4.90607023239136,7.34308386,1.63480663299561,207159000000.0,100.0,19.243,1.30605577281592,283762.0,62.76,0.492879867553711,,12.5573512999628,0.0,1.9044,11.09412925,63.698853,2432.0002,3.38819,44.11856,2363.964,2925.585,624.38605,98.63343,5.62
United Kingdom,2009,80.2,62.340153,0.5074282,0.71501356,2417565709974.49,38820.0145894173,2185546132331.36,10.136984,9.555554,0.53,8003.5,2397220472274.55,44170.0,2167153475874.07,1.96173173560107,-3.11861118658755,1.66659998893738,21.9907828043627,5.05902004241943,8.13016987,1.50809645652771,191425000000.0,105.0,18.969,-1.24077155816474,284800.0,62.56,0.121949501335621,,12.6007522837184,0.0,1.8923,11.13439843,58.993343,2401.059,3.2148747,44.31562,2286.3787,2935.2256,628.9841,97.88299,7.54
United Kingdom,2010,80.4,59.41906,0.46748006,0.7135975,2491397494467.95,39693.1938701237,2295926547711.09,10.837939,9.67829,0.51,9238.5,2492429665850.71,41900.0,2296877736626.04,2.49265472467065,-2.89480115198539,1.63496994972229,21.5354807579598,5.68736982345581,8.04831886,1.6179975271225,199597000000.0,105.0,18.698,-0.920326327088472,281588.0,62.35,0.411818206310272,3.95,12.6441532674741,0.0,1.9168,11.154888109999998,54.427437,2388.3767,3.0506506,44.302986,2277.1306,2948.512,628.1902,98.01015,7.79
United Kingdom,2011,80.8,56.218216,0.4753692,0.7264141,2666403005061.42,42150.6981408821,2357065768526.96,9.710439,8.936681,0.5,12320.0,2677578367416.49,41180.0,2366944644303.82,3.85611244682819,-1.80390247672811,1.6452100276947,20.9438586813811,5.5589599609375,8.01995087,1.60419464111328,204221000000.0,105.0,18.43,-1.59042751733336,277521.0,62.33,0.351707607507706,,12.7235150663415,0.0,1.9106,11.18530916,50.832767,2372.0908,2.8939989,44.168594,2165.6558,3000.694,624.0708,98.11699,8.04
United Kingdom,2012,80.9,52.36396,0.48664197,0.7232202,2706340967030.68,42485.5860695397,2441787313613.65,10.005735,9.174764,0.48,15583.5,2681210131121.15,41810.0,2419113098852.11,2.57323479654528,-3.29026332235825,1.57631003856659,20.795147909722,5.6279091835022,8.00758743,1.59121036529541,198391000000.0,105.0,18.163,-0.962097068555108,272601.0,62.48,0.40227073431015,3.95,12.8028768652089,0.0,1.9091,11.24872905,48.146603,2377.0735,2.749638,44.050182,2172.526,3100.668,624.1034,98.35876,7.88
United Kingdom,2013,80.9,48.93398,0.5009702,0.7310612,2786315215249.95,43449.0917173139,2563539916691.6,9.648185,8.830322,0.47,19877.5,2736879622207.81,42800.0,2518056866039.17,2.29166666666666,-4.78270084190495,1.62011003494263,20.1350392976251,5.52683019638062,7.91318083,1.51276922225952,203286000000.0,105.0,17.898,-1.63576960805278,268067.0,62.61,0.48620143532753,,12.8822386640764,0.0,1.8306,11.32307712,46.885857,2398.9631,2.626823,43.895317,2137.7812,3214.7014,631.80005,99.72456,7.52
United Kingdom,2014,81.2,45.423454,0.48115245,0.7388743,3065223279583.79,47447.5889322667,2667110033159.42,9.237608,8.154723,0.45,24770.0,3010427530738.94,44590.0,2619431192765.63,1.45112016293279,-5.13811212438362,1.64263999462128,19.8803216831193,5.59841012954712,7.90565538,1.62398397922516,208857000000.0,105.0,17.635,-0.767983673345946,261389.0,62.67,0.415347635746002,4.158261,12.9616004629438,0.0,1.8126,11.38429885,46.55843,2406.234,2.5266497,43.668064,2042.3608,3307.8137,637.1092,99.89948,6.11
United Kingdom,2015,80.9,43.314644,0.47033128,0.72601795,2934857946213.47,45071.0743234873,2773800052270.52,9.061221,7.8648515,0.45,30690.273,2871047254146.38,44480.0,2713491136392.84,0.368046842325369,-5.0669574666325,1.64632999897003,19.5058506047377,5.55358982086182,7.84124422,1.70567572116852,216741000000.0,105.0,17.374,,254218.0,62.74,0.503706395626068,,13.0409622618113,0.0,1.8087,11.40790068,45.94984,2436.4006,2.4690995,43.332832,2068.7578,3345.1265,645.05164,99.93433,5.3
United Kingdom,2016,81.1,42.28376,0.46881214,0.72949415,2699659680997.2,41146.0773555246,2903648401183.27,8.765311,7.508925,0.44,38107.754,2636540825081.9,43150.0,2835760227591.22,1.00841736811403,-5.54046933639408,1.6569299697876,19.1334564665177,5.41511011123657,7.84041071,1.57455956935883,232034000000.0,105.0,17.114,,246940.0,62.93,0.347932636737823,4.20566,13.0574959699087,0.0,1.7964,11.35659596,45.88762,2447.6462,2.4157276,42.846313,2061.3843,3333.6929,636.7849,99.65208,4.81
United Kingdom,2017,81.2,41.572445,0.4679955,0.7328105,2683488510504.04,40622.6893883232,3045581294798.01,8.297335,7.2136745,0.43,39918.137,2654594464504.78,41740.0,3012788470948.79,2.55775577557754,-3.61020468141963,1.66946995258331,18.6095209227015,5.43125009536743,7.70561171,1.43069469928741,244977000000.0,105.0,16.857,,239014.0,62.91,0.380708187818527,,13.0781631050304,0.0,1.7419,11.3018351,46.077446,2456.0227,2.384606,42.3954,2047.559,3316.578,619.9314,99.49182,4.33
United Kingdom,2018,81.1,41.54486,0.4679955,0.7276386,2878152147315.82,43306.3083049317,3137074423379.49,8.064993,7.04981,0.42,43726.48,2838922264241.22,42180.0,3094315369470.45,2.29283990345939,-4.06481853736583,1.71835005283356,18.4646404716767,5.19807004928589,7.73572683,1.36168932914734,252226000000.0,105.0,16.602,,230577.0,63.08,0.07756457477808,4.03,13.1153639482495,0.0,1.6808,11.293754430000002,46.252087,2508.1501,2.386296,42.112873,2082.2507,3303.803,609.8536,,4.0
United Kingdom,2019,81.7,40.70548,0.4679955,0.7272573,2857057847953.02,42747.080460496,3294275210238.63,7.699153,6.7708755,0.41,46336.93,2855883547433.12,43380.0,3292921205770.41,1.73810460086511,-2.82733707277608,1.72090995311737,19.0130846499293,5.24871015548706,7.9222517,1.44990789890289,254465000000.0,114.0,16.348,,221179.0,63.21,0.527470409870148,,13.1525647914686,,1.6292,11.29277447,45.937725,2560.6206,2.3717906,41.93287,2100.6636,3289.9307,604.6155,,3.74
United States,2000,76.8,87.46759,0.55032665,0.82934475,10250947997000.0,36329.9560727102,10250947997000.0,22.11325,22.68273,0.83,91928.84,10383667000000.0,35960.0,10383667000000.0,3.37685727149935,-3.92088614748242,2.62914991378784,14.0239517400802,6.08564949035645,5.54301786,1.72488653659821,1212030000000.0,,20.943,6.81342428762499,1479676.0,65.927,1.08280909061432,,33.1301735880689,0.0,2.0465,13.58344756,130.77638,3011.7405,9.677285,76.131744,2446.6387,2389.4346,1023.8401,,3.99
United States,2001,76.9,84.49876,0.5442324,0.82708013,10581929774000.0,37133.623113437,10581929774000.0,21.609848,22.30833,0.83,93979.055,10746067000000.0,36700.0,10746067000000.0,2.82617111885402,-3.72407498836611,2.64826989173889,14.5356379493206,6.29892301559448,5.9683423,,1141539700000.0,,20.766,4.56584792926521,1335725.0,65.623,,,33.1867556145437,0.0,2.0272,13.54657461,128.84924,3055.6594,8.70292,77.42023,2399.7498,2394.364,1076.8077,,4.73
United States,2002,77.0,81.481544,0.54048306,0.8271924,10929112955000.0,37997.7596573051,10929112955000.0,21.833733,21.556007,0.82,95066.81,11052223000000.0,37310.0,11052223000000.0,1.58603162650603,-4.17333961025019,2.56097006797791,15.0590355024837,6.35995531082153,6.3262043,1.62092781066895,966360000000.0,,20.591,3.06864284890227,1168499.0,65.323,0.285476922988892,,33.2433376410185,0.0,2.0195,13.41296688,127.25783,3106.2893,7.917309,78.25754,2382.5815,2405.5015,1143.4143,,5.78
United States,2003,77.2,77.773994,0.544216,0.8311514,11456442041000.0,39490.2749557007,11456442041000.0,22.287739,21.571995,0.82,95911.88,11534846000000.0,39750.0,11534846000000.0,2.27009497336113,-4.55898086099347,2.56494998931885,15.2436331781727,6.3286075592041,6.52333498,1.54012453556061,963656700000.0,,20.417,2.10731081134663,1074728.0,64.957,0.0804403498768806,,33.2999196674933,0.0,2.0421,13.231102339999998,125.52946,3141.8835,7.262707,78.83806,2339.506,2419.4983,1205.9934,,5.99
United States,2004,77.6,73.46613,0.55100757,0.8334019,12217193198000.0,41724.6316287624,12217193198000.0,22.531967,21.6453,0.81,95613.41,12317643000000.0,43510.0,12317643000000.0,2.67723669309173,-5.20485343641858,2.50171995162964,15.158309850606,6.2537636756897,6.60847521,1.74025785923004,1045333100000.0,,20.243,1.61231095358931,1200409.0,64.744,-0.233039826154709,,33.3565016939681,0.0,2.0479,13.0551515,122.858536,3140.7334,6.7173448,79.412895,2262.8042,2433.373,1254.716,,5.53
United States,2005,77.6,70.04502,0.5613536,0.8330201,13039199193000.0,44123.4070679055,13039199193000.0,22.669197,21.500145,0.81,98144.984,13166516000000.0,46180.0,13166516000000.0,3.39274684549547,-5.74598170416952,2.51646995544434,15.047143394,6.17098331451416,6.62828159,1.53101277351379,1268411800000.0,,20.072,2.96050632995504,1129462.0,64.808,-0.0605432577431202,,33.4130837204429,0.0,2.0575,12.9290678,123.09968,3192.349,6.3268847,80.17121,2250.6917,2442.5469,1307.0316,94.77826,5.08
United States,2006,77.8,66.382866,0.5682005,0.8364524,13815586948000.0,46302.0008800056,13815586948000.0,22.407478,20.994513,0.8,101528.41,14066382000000.0,47830.0,14066382000000.0,3.22594410070407,-5.91101922107059,2.55746006965637,15.0044511883738,6.16402912139893,6.80857801,1.5816855430603,1435528000000.0,,19.901,4.7260896527078,1113259.0,64.92,0.49083548784256,,33.4696657469177,0.0,2.1016,12.85487717,122.43866,3222.7405,6.203131,81.338875,2209.0525,2447.4756,1345.0555,,4.62
United States,2007,78.1,61.872055,0.56422913,0.84518254,14474226905000.0,48050.2237771135,14474226905000.0,21.971758,21.132254,0.8,107782.35,14550103000000.0,48500.0,14550103000000.0,2.85267248150136,-5.08872774231253,2.62754011154175,15.1892879283282,6.24331855773926,6.91274452,1.64327275753021,1513031800000.0,,19.731,5.20675937563525,1108509.0,64.743,0.374478042125702,4.07,33.5262477733925,0.0,2.1118,12.79056937,119.67849,3253.555,5.9189606,82.708336,2142.7615,2449.066,1367.9846,,4.62
United States,2008,78.2,57.769516,0.56219006,0.8615846,14769857911000.0,48570.0459804586,14769857911000.0,20.698751,20.318624,0.78,116370.55,14718111000000.0,49100.0,14718111000000.0,3.83910029665101,-4.71586121002055,2.75722002983093,15.9340733958399,6.43608617782593,7.22391701,1.60507559776306,1395528400000.0,,19.562,3.10992082507062,1095864.0,64.747,0.582659542560577,,33.6360635020585,0.0,2.0683,12.73196782,116.09015,3315.5305,5.577921,83.993576,2133.5264,2449.8765,1392.3458,,5.78
United States,2009,78.6,53.490623,0.55696845,0.87146187,14478064934000.0,47194.9433547336,14478064934000.0,18.750208,18.77849,0.76,127424.7,14426269000000.0,47870.0,14426269000000.0,-0.35554626629975,-2.62283669627863,2.80703997612,16.8076950275681,6.73869848251343,7.85959625,1.50298464298248,1032281500000.0,,19.394,2.59242897114548,1031010.0,64.132,0.447313606739044,,33.6927352193296,0.0,1.9997,12.67417814,112.89734,3361.7393,5.1503987,85.03762,2088.1135,2452.3525,1422.8279,,9.25
United States,2010,78.8,49.083015,0.5683459,0.87660617,15048964444000.0,48650.6431283336,15048964444000.0,19.188433,19.484684,0.73,138041.69,15172073000000.0,49150.0,15172073000000.0,1.64004344238989,-2.87064270506825,2.7250599861145,16.6858391442419,6.6945538520813,7.91452122,1.55227208137512,1176818000000.0,,19.228,2.02388548830537,1030731.0,63.483,0.438403934240341,4.15,33.7494069366007,0.0,1.9325,12.60151502,109.695,3384.7058,4.74424,85.48463,2043.4928,2455.4453,1453.9325,93.37426,9.63
United States,2011,78.8,46.269184,0.57343394,0.8813725,15599728123000.0,50065.9665041742,15599728123000.0,18.551447,18.629583,0.72,146793.02,15849978000000.0,50620.0,15849978000000.0,3.15684156862206,-2.91862137859132,2.75512003898621,16.098427999507,6.49768352508545,7.89911222,1.5137984752655,1369780200000.0,,19.056,1.14842519072757,1322433.0,62.961,0.591247260570526,,33.7794700582241,0.0,1.8943,12.46460123,110.051155,3426.8496,4.709069,85.07796,2038.6536,2460.0981,1514.8674,92.44255,8.95
United States,2012,78.9,43.31712,0.5839027,0.8823222,16253972230000.0,51784.4185738837,16253972230000.0,17.862911,17.776018,0.71,164437.16,16675595000000.0,52790.0,16675595000000.0,2.06933726526059,-2.57236812074952,2.67226004600525,15.4758416244692,6.25388622283936,7.87175035,1.5213223695755,1457785700000.0,,18.881,1.35407520046539,1323368.0,62.822,0.632442116737366,4.14,33.8095331798474,0.0,1.8779,12.25130853,110.35265,3460.2483,4.643358,83.87217,1995.2708,2463.6233,1581.6218,92.79303,8.07
United States,2013,79.0,40.531387,0.57765037,0.8793481,16843190993000.0,53291.1276891406,16843190993000.0,17.982372,18.065367,0.7,170427.39,17188331000000.0,53990.0,17188331000000.0,1.46483265562714,-2.01538414033942,2.70215010643005,15.0366162863828,6.22925806045532,7.91718674,1.51700305938721,1619408300000.0,175.0,18.701,1.47325427864866,1320840.0,62.447,0.643072605133057,,33.8395963014708,0.0,1.8558,12.01959694,110.90881,3504.0398,4.5990844,82.29059,2016.1616,2465.2527,1667.3079,92.80851,7.37
United States,2014,79.0,37.91784,0.58452165,0.8739054,17550680174000.0,55123.8497869046,17550680174000.0,18.141993,18.061697,0.69,180976.45,18043094000000.0,55800.0,18043094000000.0,1.62222297740821,-2.10805505161045,2.71785998344421,14.6219632205577,6.12920570373535,8.22790337,1.46222817897797,1763762300000.0,175.0,18.517,1.35477579214004,1250914.0,62.188,0.582419633865356,4.184653,33.8696594230942,0.0,1.8593,11.82670947,113.119064,3555.4023,4.551153,80.92279,1997.7358,2464.9343,1771.7262,93.2305,6.17
United States,2015,78.9,35.30778,0.5835352,0.86992556,18206020741000.0,56762.7294515989,18206020741000.0,17.852444,17.575426,0.69,196010.1,18660910000000.0,56620.0,18660910000000.0,0.118627135552435,-2.2434721228246,2.78699994087219,14.3303308126227,4.94678020477295,8.46681786,1.43311977386475,1883845200000.0,175.0,18.329,2.23707549539748,1221849.0,62.062,0.662890195846558,,33.8997225447175,0.0,1.8424,11.72720388,117.34951,3617.9136,4.4900126,80.192635,1955.5553,2460.7004,1894.8389,93.8973,5.28
United States,2016,78.8,32.458805,0.5842715,0.8655052,18695110842000.0,57866.7449341091,18695110842000.0,17.309807,17.673655,0.7,216174.12,19020479000000.0,57140.0,19020479000000.0,1.26158320570537,-2.11937229657855,2.85345005989075,14.2449436246033,4.80666017532349,8.58745289,1.44152593612671,1883861900000.0,175.0,18.138,2.48453034184575,1449371.0,62.211,0.385635316371918,4.152011,33.8997225447175,0.0,1.8127,11.71097068,123.84173,3690.4854,4.410844,79.98217,1944.7695,2452.2544,2045.0198,95.07325,4.87
United States,2017,78.8,30.48578,0.5807643,0.85083485,19477336549000.0,59907.754260885,19477336548999.9,17.087513,17.370958,0.68,230714.17,19885551000000.0,59220.0,19885550999999.9,2.13011000365963,-1.88739358215214,2.9054799079895,13.998628576041,5.12287998199463,8.56208706,1.51739835739136,1868369800000.0,175.0,17.942,2.15609905051382,1377630.0,62.307,0.26220178604126,,33.8669264120375,0.0,1.7598,11.716625320000002,119.16467,3714.166,4.344497,79.80589,1932.6229,2445.6736,2136.042,94.62633,4.36
United States,2018,79.0,30.60843,0.5840612,0.84913343,20533057312000.0,62823.309438197,20533057312000.1,17.476597,17.870535,0.66,245596.19,20937355000000.0,63460.0,20937355000000.1,2.44258329692818,-2.14216028970484,3.01234006881714,13.9625188613509,4.92889022827148,8.53671169,1.53704130649567,1865644500000.0,175.0,17.744,2.44141502630097,1200796.0,62.373,0.386042565107346,4.05,33.8669264120375,0.0,1.7179,11.91659035,116.08273,3773.0208,4.3769073,80.3719,2000.8594,2454.7253,2173.4153,,3.9
United States,2019,79.1,30.743223,0.5807811,0.84769803,21380976119000.0,65120.3946628653,21380976119000.0,17.027067,17.406933,0.65,263819.84,21764537000000.0,66130.0,21764537000000.0,1.81221007526015,-2.06607966606092,3.17383003234863,14.0722246882184,4.98727989196777,8.59579563,1.45355904102325,1938752300000.0,175.0,17.541,3.42708988830508,1158444.0,62.628,0.117876663804054,,33.8669264120375,0.0,1.6892,12.34926982,113.67257,3822.2302,4.422174,81.82733,2041.9507,2478.5923,2218.2102,,3.67
